iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_loss,param_l1_ratio,param_epsilon,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.018000221252441405,0.0038995605093241036,0.0008007049560546875,0.000749309724128788,elasticnet,huber,0.92,0.58,0.0005,"{'penalty': 'elasticnet', 'loss': 'huber', 'l1_ratio': 0.92, 'epsilon': 0.58, 'alpha': 0.0005}",0.25,0.5,0.5,0.75,0.75,0.55,0.18708286933869706,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005799531936645508,0.000747882395529462,0.0009997367858886718,1.6407633337102178e-06,l2,modified_huber,0.31,0.81,0.0001,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.31, 'epsilon': 0.81, 'alpha': 0.0001}",0.75,0.75,0.5,0.75,0.75,0.7,0.09999999999999999,217,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007399654388427735,0.0013568740346812898,0.000599527359008789,0.0004895121317013902,l1,huber,0.16,0.06,0.0002,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.16, 'epsilon': 0.06, 'alpha': 0.0002}",0.5,0.75,0.5,0.75,0.75,0.65,0.1224744871391589,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0053999900817871095,0.0004889679062959833,0.0004000663757324219,0.0004899792418945042,l1,epsilon_insensitive,0.73,0.89,0.0004,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.73, 'epsilon': 0.89, 'alpha': 0.0004}",1.0,0.5,0.5,0.75,0.25,0.6,0.25495097567963926,603,0.5,0.8125,0.8125,0.75,0.8125,0.7375,0.12119199643540822
0,20,0.005800485610961914,0.0011656072440652972,0.0005999565124511719,0.0004898625107454316,l1,squared_loss,0.31,0.46,0.0004,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.31, 'epsilon': 0.46, 'alpha': 0.0004}",0.5,0.5,0.5,0.25,0.5,0.45,0.1,1652,0.1875,0.1875,0.1875,0.25,0.3125,0.225,0.05
0,20,0.006798410415649414,0.0017196869335813906,0.0003997802734375,0.0004896294200503397,l2,perceptron,0.28,0.51,0.0004,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.28, 'epsilon': 0.51, 'alpha': 0.0004}",1.0,0.75,0.5,1.0,0.0,0.65,0.3741657386773941,420,0.9375,1.0,1.0,1.0,1.0,0.9875,0.024999999999999998
0,20,0.005999565124511719,6.397441799640054e-07,0.0003998279571533203,0.0004896872921989839,elasticnet,hinge,0.75,0.1,0.0003,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.75, 'epsilon': 0.1, 'alpha': 0.0003}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.004999732971191407,7.478898592642843e-07,0.0006000518798828125,0.0004899404552636228,elasticnet,epsilon_insensitive,0.97,0.65,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.97, 'epsilon': 0.65, 'alpha': 0.0003}",0.25,0.5,0.5,0.75,0.75,0.55,0.18708286933869706,1004,0.8125,0.5625,0.6875,0.6875,0.6875,0.6875,0.07905694150420949
0,20,0.005199575424194336,0.000400353585496582,0.000600433349609375,0.0004902525732025365,l1,squared_loss,0.07,0.87,0.0001,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.07, 'epsilon': 0.87, 'alpha': 0.0001}",0.0,0.25,0.5,0.5,0.5,0.35,0.2,1795,0.25,0.3125,0.25,0.3125,0.375,0.3,0.046770717334674264
0,20,0.005999612808227539,0.0006312070423904079,0.0008007526397705078,0.0004003778638601532,l2,modified_huber,0.92,0.89,0.0002,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.92, 'epsilon': 0.89, 'alpha': 0.0002}",1.0,0.5,0.5,0.75,0.5,0.65,0.2,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
