iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_loss,param_l1_ratio,param_epsilon,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.3000068187713623,0.11521886031516908,0.0007998943328857422,0.0003999478308875396,l2,huber,0.52,0.68,0.0003,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 0.52, 'epsilon': 0.68, 'alpha': 0.0003}",0.5,0.25,0.75,0.5,1.0,0.6,0.25495097567963926,456,0.5,0.4375,0.75,0.5625,0.5,0.55,0.10752906583803283
0,20,0.18240060806274414,0.01893757861947728,0.0007997989654541015,0.0003999009432567275,l2,hinge,0.84,0.13,0.0002,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.84, 'epsilon': 0.13, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.25,0.5,0.22360679774997896,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.13279948234558106,0.007110450656108831,0.0,0.0,elasticnet,squared_epsilon_insensitive,0.84,0.11,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.84, 'epsilon': 0.11, 'alpha': 0.0001}",0.25,0.75,0.75,0.5,0.5,0.55,0.18708286933869706,671,0.625,0.6875,0.5,0.3125,0.4375,0.5125,0.1334634781503914
0,20,0.13880066871643065,0.009452442454580769,0.00019979476928710938,0.00039958953857421875,l2,squared_epsilon_insensitive,0.95,0.43,0.0001,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.95, 'epsilon': 0.43, 'alpha': 0.0001}",0.5,0.75,0.25,0.5,0.5,0.5,0.15811388300841897,955,0.625,0.5,0.5,0.4375,0.5,0.5125,0.06123724356957945
0,20,0.277006196975708,0.1545946085834743,0.0008007049560546875,0.0004003534435135175,elasticnet,epsilon_insensitive,0.63,0.76,0.0001,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.63, 'epsilon': 0.76, 'alpha': 0.0001}",0.5,0.0,0.75,0.5,1.0,0.55,0.33166247903554,671,0.4375,0.375,0.5,0.5625,0.5,0.475,0.0637377439199098
0,20,0.1436000347137451,0.010837229366432558,0.0003996372222900391,0.0004894539229511799,l1,squared_loss,0.2,0.12,0.0003,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.2, 'epsilon': 0.12, 'alpha': 0.0003}",0.75,0.25,1.0,0.5,0.0,0.5,0.3535533905932738,955,0.625,0.375,0.4375,0.4375,0.5625,0.4875,0.09185586535436918
0,20,0.18521432876586913,0.01270419179918083,0.0006008148193359375,0.0004905641495731736,elasticnet,modified_huber,0.36,0.61,0.0002,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.36, 'epsilon': 0.61, 'alpha': 0.0002}",0.25,0.5,1.0,0.5,0.5,0.55,0.2449489742783178,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19942331314086914,0.020267157308058587,0.0005996227264404297,0.0004895900298295808,elasticnet,hinge,0.91,0.78,0.0001,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.91, 'epsilon': 0.78, 'alpha': 0.0001}",0.25,0.75,0.75,0.5,0.0,0.45,0.29154759474226505,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.15821542739868164,0.008736409653831614,0.0006008625030517578,0.0004906051763709302,elasticnet,squared_epsilon_insensitive,0.79,0.84,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.79, 'epsilon': 0.84, 'alpha': 0.0001}",0.5,0.75,0.5,0.5,0.25,0.5,0.15811388300841897,955,0.4375,0.625,0.5625,0.375,0.625,0.525,0.1015504800579495
0,20,0.15120911598205566,0.011770204472085027,0.00039925575256347654,0.0004889864876370502,elasticnet,squared_loss,0.63,0.43,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.63, 'epsilon': 0.43, 'alpha': 0.0002}",0.5,0.25,0.75,0.5,0.0,0.4,0.25495097567963926,1620,0.5,0.4375,0.75,0.375,0.5,0.5125,0.12747548783981963
0,20,0.14450526237487793,0.005099750577154149,0.00059967041015625,0.0004896296986777279,l2,squared_loss,0.94,0.68,0.0003,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.94, 'epsilon': 0.68, 'alpha': 0.0003}",0.5,0.25,0.25,0.25,0.75,0.4,0.2,1620,0.4375,0.5,0.25,0.3125,0.4375,0.3875,0.09185586535436918
0,20,0.1961146354675293,0.021224587155710527,0.0005998611450195312,0.0004897846977350241,elasticnet,log,0.84,0.11,0.0004,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.84, 'epsilon': 0.11, 'alpha': 0.0004}",0.5,0.75,0.75,0.5,0.0,0.5,0.27386127875258304,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1416090488433838,0.012808426701811905,0.00040001869201660155,0.0004899211257710383,elasticnet,squared_loss,0.79,0.54,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.79, 'epsilon': 0.54, 'alpha': 0.0001}",0.75,0.25,0.25,0.5,0.25,0.4,0.2,1620,0.6875,0.5,0.25,0.4375,0.5,0.475,0.1403121520040228
0,20,0.2155150890350342,0.027499156831401878,0.0003998279571533203,0.0004896872457665585,l2,squared_hinge,0.83,0.13,0.0002,"{'penalty': 'l2', 'loss': 'squared_hinge', 'l1_ratio': 0.83, 'epsilon': 0.13, 'alpha': 0.0002}",0.5,0.75,1.0,0.5,0.0,0.55,0.33166247903554,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.13190608024597167,0.002693521386172569,0.0005988597869873047,0.0004889686968078572,l2,squared_loss,0.52,0.62,0.0005,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.52, 'epsilon': 0.62, 'alpha': 0.0005}",0.25,0.25,0.75,0.5,0.5,0.45,0.18708286933869708,1318,0.25,0.375,0.5625,0.4375,0.625,0.45,0.1334634781503914
0,20,0.1958010196685791,0.013540675822373673,0.0010000228881835937,1.2212990259996126e-06,elasticnet,log,0.56,0.84,0.0002,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.56, 'epsilon': 0.84, 'alpha': 0.0002}",0.25,0.75,0.75,0.75,0.5,0.6,0.2,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.18800029754638672,0.016588936649277568,0.0008002758026123047,0.0004001381676677605,l1,modified_huber,0.74,0.9,0.0001,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.74, 'epsilon': 0.9, 'alpha': 0.0001}",0.5,0.5,0.75,0.75,0.5,0.6,0.1224744871391589,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.18340020179748534,0.016500182539344446,0.0009996414184570313,6.468133910298603e-07,elasticnet,perceptron,0.74,0.69,0.0003,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.74, 'epsilon': 0.69, 'alpha': 0.0003}",0.0,0.75,0.75,0.5,0.0,0.4,0.33911649915626346,1620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.17779917716979982,0.010925030773220967,0.00039997100830078123,0.0004898624643296147,l1,modified_huber,0.59,0.01,0.0003,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.59, 'epsilon': 0.01, 'alpha': 0.0003}",0.5,0.75,0.75,0.5,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1997985363006592,0.020243694988860778,0.0012003421783447266,0.000400472294114926,elasticnet,log,0.7,0.45,0.0002,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.7, 'epsilon': 0.45, 'alpha': 0.0002}",0.5,0.5,0.75,0.75,0.5,0.6,0.1224744871391589,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1577998161315918,0.01345272633711212,0.00040078163146972656,0.0004908557166999242,elasticnet,squared_epsilon_insensitive,0.76,0.85,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.76, 'epsilon': 0.85, 'alpha': 0.0001}",0.5,0.75,0.5,0.5,1.0,0.65,0.2,327,0.5,0.5,0.625,0.625,0.5,0.55,0.06123724356957946
0,20,0.15920000076293944,0.01140897654486443,0.00028367042541503905,0.0003927355542456245,elasticnet,squared_loss,0.86,0.58,0.0004,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.86, 'epsilon': 0.58, 'alpha': 0.0004}",0.5,0.75,0.5,0.25,0.5,0.5,0.15811388300841897,955,0.375,0.375,0.6875,0.5,0.5,0.4875,0.11456439237389598
0,20,0.19419679641723633,0.02222002631427674,0.00020012855529785156,0.0004002571105957031,l2,hinge,0.29,0.01,0.0001,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.29, 'epsilon': 0.01, 'alpha': 0.0001}",0.5,0.75,1.0,0.5,0.0,0.55,0.33166247903554,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1413999080657959,0.011825820869439896,0.00020012855529785156,0.0004002571105957031,l1,squared_loss,0.76,0.62,0.0001,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.76, 'epsilon': 0.62, 'alpha': 0.0001}",0.5,0.75,0.25,0.5,1.0,0.6,0.25495097567963926,456,0.625,0.8125,0.25,0.6875,0.625,0.6,0.18791620472966136
0,20,0.2259995937347412,0.018697151267081057,0.0006003856658935546,0.0004902139798135515,elasticnet,squared_hinge,0.56,0.11,0.0003,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.56, 'epsilon': 0.11, 'alpha': 0.0003}",0.5,0.25,0.75,0.75,0.5,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1453995704650879,0.012706098586721476,0.0004000663757324219,0.0004899794507158651,l2,squared_loss,0.29,0.77,0.0004,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.29, 'epsilon': 0.77, 'alpha': 0.0004}",0.5,0.75,0.25,0.5,0.25,0.45,0.18708286933869708,1318,0.5,0.5625,0.375,0.5625,0.4375,0.4875,0.07288689868556625
0,20,0.18039908409118652,0.008639690319197629,0.0006001472473144531,0.0004900182296200158,l2,perceptron,0.83,0.58,0.0003,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.83, 'epsilon': 0.58, 'alpha': 0.0003}",0.25,0.75,0.75,0.5,0.0,0.45,0.29154759474226505,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.17779984474182128,0.027636569656536315,0.0006003379821777344,0.0004901760513466147,l2,modified_huber,0.83,0.45,0.0003,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.83, 'epsilon': 0.45, 'alpha': 0.0003}",0.25,0.25,1.0,0.75,0.0,0.45,0.3674234614174767,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.15340027809143067,0.00868618436348197,0.0003998279571533203,0.0004896872921989839,elasticnet,squared_loss,0.29,0.09,0.0006,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.29, 'epsilon': 0.09, 'alpha': 0.0006}",0.5,0.25,0.75,0.75,1.0,0.65,0.25495097567963926,327,0.5,0.5625,0.5625,0.5625,0.5,0.5375,0.030618621784789725
0,20,0.14899983406066894,0.010917184421708177,0.0003996849060058594,0.0004895121317013901,elasticnet,squared_loss,0.7,0.61,0.0004,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.7, 'epsilon': 0.61, 'alpha': 0.0004}",0.25,0.5,0.25,0.5,1.0,0.5,0.27386127875258304,955,0.4375,0.5,0.375,0.4375,0.5625,0.4625,0.0637377439199098
0,20,0.15920052528381348,0.0038161603464340462,0.0005994796752929688,0.0004894731129544958,elasticnet,squared_epsilon_insensitive,0.76,0.11,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.76, 'epsilon': 0.11, 'alpha': 0.0001}",0.25,0.75,0.25,0.5,1.0,0.55,0.291547594742265,671,0.4375,0.625,0.25,0.4375,0.5625,0.4625,0.1286953767623375
0,20,0.20199995040893554,0.018875536709179828,0.0005994796752929688,0.0007991672215686257,elasticnet,hinge,0.56,0.03,0.0005,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.56, 'epsilon': 0.03, 'alpha': 0.0005}",0.0,0.75,1.0,0.5,0.0,0.45,0.39999999999999997,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.18059949874877929,0.016571831951646982,0.0005999565124511719,0.000489862649992856,l1,perceptron,0.91,0.76,0.0006,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.91, 'epsilon': 0.76, 'alpha': 0.0006}",0.25,0.25,0.5,0.5,0.0,0.3,0.18708286933869708,1845,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19379897117614747,0.011339167338827167,0.00059967041015625,0.0004896297451156104,elasticnet,perceptron,0.2,0.77,0.0005,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.2, 'epsilon': 0.77, 'alpha': 0.0005}",0.5,0.75,0.75,0.5,0.5,0.6,0.1224744871391589,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.2,0.03302749245337345,0.0005997180938720703,0.0004896679666431419,elasticnet,log,0.84,0.61,0.0001,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.84, 'epsilon': 0.61, 'alpha': 0.0001}",0.0,0.75,0.75,0.75,0.25,0.5,0.31622776601683794,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1526005744934082,0.011976781594825068,0.00019998550415039061,0.00039997100830078123,elasticnet,squared_loss,0.11,0.9,0.0004,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.11, 'epsilon': 0.9, 'alpha': 0.0004}",0.5,0.25,0.75,0.5,0.5,0.5,0.15811388300841897,955,0.625,0.625,0.6875,0.5,0.5,0.5875,0.075
0,20,0.19602108001708984,0.018168293996729666,0.0003996372222900391,0.0004894539229511799,elasticnet,perceptron,0.14,0.68,0.0001,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.14, 'epsilon': 0.68, 'alpha': 0.0001}",0.0,0.5,0.75,0.75,0.25,0.45,0.29154759474226505,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.13542299270629882,0.0044175756315466795,0.0005992889404296875,0.0004893193766927244,l2,squared_epsilon_insensitive,0.7,0.01,0.0005,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.7, 'epsilon': 0.01, 'alpha': 0.0005}",0.25,0.75,0.5,0.5,1.0,0.6,0.25495097567963926,456,0.4375,0.5625,0.1875,0.4375,0.625,0.45,0.15
0,20,0.17041330337524413,0.005367629068009472,0.0008009433746337891,0.0004004729186546299,l2,hinge,0.59,0.54,0.0003,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.59, 'epsilon': 0.54, 'alpha': 0.0003}",0.5,0.75,0.75,0.5,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.18880276679992675,0.010307731429952727,0.00099945068359375,1.206313194339134e-06,elasticnet,squared_hinge,0.99,0.85,0.0006,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.99, 'epsilon': 0.85, 'alpha': 0.0006}",0.0,0.75,0.75,0.5,0.0,0.4,0.33911649915626346,1620,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19300036430358886,0.020667826584574493,0.0007991313934326172,0.00039956641870043404,l2,hinge,0.84,0.13,0.0001,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.84, 'epsilon': 0.13, 'alpha': 0.0001}",0.25,0.75,0.5,0.75,0.25,0.5,0.22360679774997896,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.2035984992980957,0.021443531697611866,0.0006006717681884766,0.0004904472794749152,l2,squared_hinge,0.2,0.43,0.0003,"{'penalty': 'l2', 'loss': 'squared_hinge', 'l1_ratio': 0.2, 'epsilon': 0.43, 'alpha': 0.0003}",0.0,0.75,0.75,0.5,0.5,0.5,0.27386127875258304,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.14559998512268066,0.01135947781435137,0.000599813461303711,0.0004897489830736612,l2,squared_epsilon_insensitive,0.79,0.58,0.0005,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.79, 'epsilon': 0.58, 'alpha': 0.0005}",0.75,0.5,0.5,0.5,0.25,0.5,0.15811388300841897,955,0.375,0.5625,0.375,0.4375,0.625,0.475,0.1015504800579495
0,20,0.20579943656921387,0.023128165459936484,0.00059967041015625,0.0004896291414227931,l1,squared_hinge,0.52,0.84,0.0003,"{'penalty': 'l1', 'loss': 'squared_hinge', 'l1_ratio': 0.52, 'epsilon': 0.84, 'alpha': 0.0003}",0.0,0.25,0.75,0.75,0.5,0.45,0.291547594742265,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1735994815826416,0.019189318314754365,0.00040044784545898435,0.0004904468158699725,elasticnet,modified_huber,0.29,0.78,0.0003,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.29, 'epsilon': 0.78, 'alpha': 0.0003}",0.5,0.75,0.75,0.5,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.20420007705688475,0.023285196816192306,0.00039987564086914064,0.0004897456635623499,l2,squared_hinge,0.34,0.54,0.0008,"{'penalty': 'l2', 'loss': 'squared_hinge', 'l1_ratio': 0.34, 'epsilon': 0.54, 'alpha': 0.0008}",0.25,0.25,0.75,0.5,0.5,0.45,0.18708286933869708,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.20139994621276855,0.019169076505832928,0.00040001869201660155,0.0004899209865402341,l1,squared_hinge,0.34,0.09,0.0002,"{'penalty': 'l1', 'loss': 'squared_hinge', 'l1_ratio': 0.34, 'epsilon': 0.09, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.0,0.45,0.29154759474226505,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.18199944496154785,0.011816728868627958,0.000600433349609375,0.0004902519238977213,elasticnet,log,0.69,0.84,0.0001,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.69, 'epsilon': 0.84, 'alpha': 0.0001}",0.5,0.5,0.75,0.5,0.25,0.5,0.15811388300841897,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.194199275970459,0.011300556590380848,0.000800180435180664,0.00040009252987873085,l1,modified_huber,0.56,0.76,0.0002,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.56, 'epsilon': 0.76, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.25,0.5,0.22360679774997896,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1409987449645996,0.012649713280674626,0.00040035247802734376,0.0004903300151855207,elasticnet,squared_loss,0.2,0.11,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.2, 'epsilon': 0.11, 'alpha': 0.0002}",0.5,0.75,0.5,0.5,0.75,0.6,0.1224744871391589,456,0.375,0.5,0.5,0.3125,0.625,0.4625,0.10897247358851683
0,20,0.14539928436279298,0.0057826737066808825,0.000599527359008789,0.000489512201374942,l1,squared_loss,0.31,0.76,0.0003,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.31, 'epsilon': 0.76, 'alpha': 0.0003}",0.5,0.25,0.0,0.5,0.75,0.4,0.25495097567963926,1620,0.5625,0.375,0.4375,0.4375,0.4375,0.45,0.06123724356957945
0,20,0.20100011825561523,0.022253623871417497,0.00019989013671875,0.0003997802734375,l2,modified_huber,0.69,0.11,0.0004,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.69, 'epsilon': 0.11, 'alpha': 0.0004}",0.5,0.75,0.5,0.75,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.20180025100708007,0.012090423241638788,0.0001998424530029297,0.0003996849060058594,l1,hinge,0.7,0.43,0.0002,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.7, 'epsilon': 0.43, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.5,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.14519910812377929,0.0071101651031272965,0.0008001327514648438,0.00040006731349212266,l2,squared_epsilon_insensitive,0.79,0.84,0.0001,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.79, 'epsilon': 0.84, 'alpha': 0.0001}",0.75,0.75,0.25,0.5,1.0,0.65,0.25495097567963926,327,0.75,0.5625,0.4375,0.5625,0.4375,0.55,0.11456439237389598
0,20,0.18439946174621583,0.011499554416730465,0.0,0.0,elasticnet,modified_huber,0.2,0.43,0.0004,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.2, 'epsilon': 0.43, 'alpha': 0.0004}",0.25,0.75,0.75,0.75,0.5,0.6,0.2,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19459981918334962,0.018630768885564704,0.0006005287170410157,0.0004903299456281762,elasticnet,log,0.74,0.63,0.0006,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.74, 'epsilon': 0.63, 'alpha': 0.0006}",0.0,0.5,0.75,0.5,0.0,0.35,0.30000000000000004,1800,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.132599401473999,0.005082971682566696,0.0004002571105957031,0.0004902132145011109,l1,squared_epsilon_insensitive,0.95,0.58,0.0002,"{'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.95, 'epsilon': 0.58, 'alpha': 0.0002}",0.5,1.0,0.75,0.5,1.0,0.75,0.22360679774997896,40,0.5,0.25,0.6875,0.375,0.5,0.4625,0.1457737973711325
0,20,0.18500032424926757,0.007694531973427361,0.00039944648742675783,0.0004892205074483849,elasticnet,perceptron,0.59,0.52,0.0008,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.59, 'epsilon': 0.52, 'alpha': 0.0008}",0.25,0.75,0.75,0.75,0.25,0.55,0.2449489742783178,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.21660032272338867,0.02392924205791469,0.0004000663757324219,0.000489979334704009,l1,huber,0.11,0.12,0.0001,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.11, 'epsilon': 0.12, 'alpha': 0.0001}",0.5,0.5,0.75,0.5,0.0,0.45,0.24494897427831783,1318,0.5,0.5,0.75,0.625,0.5,0.575,0.09999999999999999
0,20,0.18599905967712402,0.009210053980691062,0.00019998550415039061,0.0003999710083007812,l2,log,0.29,0.11,0.0001,"{'penalty': 'l2', 'loss': 'log', 'l1_ratio': 0.29, 'epsilon': 0.11, 'alpha': 0.0001}",0.5,0.75,0.75,0.75,0.25,0.6,0.2,456,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.13979725837707518,0.004445855723050686,0.0006005764007568359,0.0004903687246355388,elasticnet,squared_loss,0.23,0.45,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.23, 'epsilon': 0.45, 'alpha': 0.0002}",0.5,0.5,0.5,0.5,0.75,0.55,0.09999999999999999,671,0.375,0.625,0.25,0.4375,0.5,0.4375,0.125
0,20,0.17799921035766603,0.00983945937736702,0.00040030479431152344,0.0004902712960007588,l1,log,0.99,0.11,0.0001,"{'penalty': 'l1', 'loss': 'log', 'l1_ratio': 0.99, 'epsilon': 0.11, 'alpha': 0.0001}",0.25,0.25,0.5,0.5,0.0,0.3,0.18708286933869708,1845,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.22019991874694825,0.02412807607085788,0.0006003379821777344,0.0004901741958981067,elasticnet,squared_hinge,0.29,0.09,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.29, 'epsilon': 0.09, 'alpha': 0.0001}",0.5,0.75,0.75,0.5,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.1530001163482666,0.008049865492012679,0.0010004520416259765,1.112165812462864e-06,elasticnet,squared_loss,0.7,0.58,0.0001,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.7, 'epsilon': 0.58, 'alpha': 0.0001}",0.5,0.25,0.75,0.25,1.0,0.55,0.291547594742265,671,0.5625,0.4375,0.5625,0.25,0.5,0.4625,0.1159202311936963
0,20,0.181199312210083,0.01381900559623235,0.00040001869201660155,0.0004899215434632134,l1,log,0.29,0.13,0.0002,"{'penalty': 'l1', 'loss': 'log', 'l1_ratio': 0.29, 'epsilon': 0.13, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.25,0.5,0.22360679774997896,955,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19520001411437987,0.02759216224350289,0.0005999565124511719,0.0004898630909427722,elasticnet,log,0.91,0.56,0.0002,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.91, 'epsilon': 0.56, 'alpha': 0.0002}",0.5,0.75,0.75,0.5,0.25,0.55,0.18708286933869706,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19999971389770507,0.06188702722706839,0.0007997989654541015,0.0003998996923897897,elasticnet,huber,0.91,0.56,0.0002,"{'penalty': 'elasticnet', 'loss': 'huber', 'l1_ratio': 0.91, 'epsilon': 0.56, 'alpha': 0.0002}",0.75,0.75,0.75,0.5,0.0,0.55,0.291547594742265,671,0.5,0.5625,0.625,0.5625,0.5,0.55,0.046770717334674264
0,20,0.14159913063049318,0.006215410642711408,0.0009998798370361329,4.6231077741778654e-07,l2,squared_epsilon_insensitive,0.23,0.85,0.0001,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.23, 'epsilon': 0.85, 'alpha': 0.0001}",0.5,0.25,0.25,0.5,0.0,0.3,0.18708286933869708,1845,0.5625,0.5625,0.1875,0.5,0.5,0.4625,0.1403121520040228
0,20,0.18299999237060546,0.01275973850007445,0.00020041465759277344,0.0004008293151855469,elasticnet,hinge,0.7,0.76,0.0002,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.7, 'epsilon': 0.76, 'alpha': 0.0002}",0.25,0.75,0.75,0.5,0.0,0.45,0.29154759474226505,1318,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.19359865188598632,0.025159098659335043,0.0004000663757324219,0.0004899792418945042,l2,squared_hinge,0.93,0.09,0.0002,"{'penalty': 'l2', 'loss': 'squared_hinge', 'l1_ratio': 0.93, 'epsilon': 0.09, 'alpha': 0.0002}",0.25,0.75,0.75,0.75,0.25,0.55,0.2449489742783178,671,1.0,1.0,1.0,1.0,1.0,1.0,0.0
