iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_loss,param_l1_ratio,param_epsilon,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.03546018600463867,0.006634510193342929,0.0,0.0,l1,perceptron,0.2,0.13,0.0001,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.2, 'epsilon': 0.13, 'alpha': 0.0001}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03705697059631348,0.00865797660278659,0.00040121078491210936,0.0004913809437128759,elasticnet,perceptron,0.29,0.56,0.0006,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.29, 'epsilon': 0.56, 'alpha': 0.0006}",0.75,0.0,0.75,0.75,0.75,0.6,0.30000000000000004,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.027451086044311523,0.007823122876873602,0.0,0.0,l2,squared_epsilon_insensitive,0.79,0.58,0.0003,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.79, 'epsilon': 0.58, 'alpha': 0.0003}",0.5,0.5,0.75,0.5,0.75,0.6,0.1224744871391589,772,0.4375,0.5,0.625,0.5,0.6875,0.55,0.09185586535436918
0,20,0.030848026275634766,0.00899319559228726,0.0006000995635986328,0.0004899798915606684,l2,hinge,0.96,0.9,0.0003,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.96, 'epsilon': 0.9, 'alpha': 0.0003}",0.75,0.5,0.5,0.5,0.25,0.5,0.15811388300841897,1342,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03184638023376465,0.0009793464296935228,0.0,0.0,elasticnet,squared_loss,0.56,0.77,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.56, 'epsilon': 0.77, 'alpha': 0.0002}",0.75,1.0,0.75,1.0,1.0,0.9,0.1224744871391589,1,0.25,0.375,0.6875,0.4375,0.375,0.425,0.1446979612848778
0,20,0.027046775817871092,0.007164660898315933,0.00040001869201660155,0.0004899218219244656,elasticnet,squared_epsilon_insensitive,0.96,0.58,0.0004,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.96, 'epsilon': 0.58, 'alpha': 0.0004}",0.75,0.0,0.25,0.75,0.75,0.5,0.31622776601683794,1342,0.375,0.5625,0.3125,0.6875,0.6875,0.525,0.15612494995995996
0,20,0.02984957695007324,0.002479380387921619,0.0006000995635986328,0.0004899796827394952,elasticnet,log,0.56,0.53,0.0001,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.56, 'epsilon': 0.53, 'alpha': 0.0001}",0.25,0.5,0.75,0.5,0.5,0.5,0.15811388300841897,1342,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03743300437927246,0.0075028728817194525,0.0006005287170410157,0.0004903311049159613,l2,log,0.69,0.43,0.0005,"{'penalty': 'l2', 'loss': 'log', 'l1_ratio': 0.69, 'epsilon': 0.43, 'alpha': 0.0005}",0.75,0.0,0.75,0.75,0.0,0.45,0.36742346141747667,1571,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.036226320266723636,0.00735377660815901,0.0004004001617431641,0.000490388050395062,l2,perceptron,0.76,0.61,0.0002,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.76, 'epsilon': 0.61, 'alpha': 0.0002}",0.5,0.5,0.75,0.75,0.75,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03623099327087402,0.006363123797332874,0.0,0.0,l2,squared_epsilon_insensitive,0.76,0.58,0.0004,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.76, 'epsilon': 0.58, 'alpha': 0.0004}",0.25,0.0,0.75,0.25,0.75,0.4,0.30000000000000004,1687,0.5625,0.5,0.75,0.375,0.6875,0.575,0.1334634781503914
0,20,0.03283858299255371,0.0068237195684352535,0.00019998550415039061,0.00039997100830078123,elasticnet,modified_huber,0.83,0.78,0.0005,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.83, 'epsilon': 0.78, 'alpha': 0.0005}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03464322090148926,0.005901260091519632,0.00020017623901367188,0.00040035247802734376,l2,hinge,0.2,0.45,0.0006,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.2, 'epsilon': 0.45, 'alpha': 0.0006}",0.75,0.5,0.75,0.75,0.25,0.6,0.2,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.039430856704711914,0.0072796139649503365,0.00040001869201660155,0.0004899209865402341,l1,hinge,0.93,0.62,0.0005,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.93, 'epsilon': 0.62, 'alpha': 0.0005}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.05238046646118164,0.02376773505412385,0.0008008956909179687,0.0004004501450362001,l1,huber,0.79,0.63,0.0005,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.79, 'epsilon': 0.63, 'alpha': 0.0005}",0.25,0.0,0.25,0.5,0.0,0.2,0.18708286933869708,1864,0.6875,0.6875,0.3125,0.625,0.625,0.5875,0.1403121520040228
0,20,0.026628684997558594,0.012290734441391057,0.0006000995635986328,0.000489979334704009,l2,squared_loss,0.83,0.11,0.0003,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.83, 'epsilon': 0.11, 'alpha': 0.0003}",0.5,0.75,0.25,0.25,0.0,0.35,0.25495097567963926,1779,0.625,0.5,0.4375,0.5625,0.625,0.55,0.07288689868556626
0,20,0.03084874153137207,0.009524670685623573,0.0004000663757324219,0.000489979334704009,elasticnet,perceptron,0.69,0.13,0.0002,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.69, 'epsilon': 0.13, 'alpha': 0.0002}",0.75,0.5,0.75,0.75,0.25,0.6,0.2,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.04597539901733398,0.0020279396810530814,0.00020051002502441406,0.0004010200500488281,elasticnet,epsilon_insensitive,0.83,0.58,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.83, 'epsilon': 0.58, 'alpha': 0.0003}",0.5,0.25,0.75,0.25,0.0,0.35,0.25495097567963926,1779,0.6875,0.5,0.375,0.4375,0.625,0.525,0.1159202311936963
0,20,0.03055419921875,0.0015672639917189667,0.00020046234130859374,0.0004009246826171875,elasticnet,squared_epsilon_insensitive,0.79,0.85,0.0005,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.79, 'epsilon': 0.85, 'alpha': 0.0005}",0.5,1.0,0.5,1.0,0.75,0.75,0.22360679774997896,34,0.4375,0.375,0.5625,0.6875,0.3125,0.475,0.1346291201783626
0,20,0.03766946792602539,0.007966104966106223,0.0004002094268798828,0.0004901557477192435,l2,hinge,0.68,0.62,0.0002,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.68, 'epsilon': 0.62, 'alpha': 0.0002}",0.75,0.75,0.5,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.037157726287841794,0.007919226025625616,0.0003998279571533203,0.0004896872457665585,elasticnet,squared_hinge,0.7,0.76,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.7, 'epsilon': 0.76, 'alpha': 0.0002}",0.5,0.75,0.5,0.75,0.5,0.6,0.1224744871391589,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.02935614585876465,0.001943648179930232,0.0004008769989013672,0.0004909730267805238,elasticnet,squared_epsilon_insensitive,0.93,0.01,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.93, 'epsilon': 0.01, 'alpha': 0.0002}",0.75,0.5,0.25,0.5,0.75,0.55,0.18708286933869706,1116,0.625,0.3125,0.4375,0.6875,0.5625,0.525,0.1346291201783626
0,20,0.041675662994384764,0.011625026212686785,0.000599813461303711,0.0004897462903249498,elasticnet,epsilon_insensitive,0.84,0.43,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.84, 'epsilon': 0.43, 'alpha': 0.0003}",0.5,0.0,0.25,0.75,0.25,0.35,0.25495097567963926,1779,0.625,0.6875,0.375,0.75,0.5,0.5875,0.1346291201783626
0,20,0.04601311683654785,0.02618893070977172,0.0005541801452636719,0.0004605496238759243,l1,epsilon_insensitive,0.99,0.9,0.0003,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.99, 'epsilon': 0.9, 'alpha': 0.0003}",0.25,0.5,0.75,1.0,0.25,0.55,0.291547594742265,1116,0.3125,0.625,0.5,0.5625,0.625,0.525,0.1159202311936963
0,20,0.03244404792785645,0.005964493605474019,0.00019993782043457032,0.0003998756408691407,l1,hinge,0.6,0.77,0.0002,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.6, 'epsilon': 0.77, 'alpha': 0.0002}",0.75,0.25,0.75,0.75,0.25,0.55,0.2449489742783178,1116,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.02683558464050293,0.005579512145430737,0.00040073394775390624,0.0004907970557775928,l2,squared_epsilon_insensitive,0.36,0.11,0.0002,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.36, 'epsilon': 0.11, 'alpha': 0.0002}",0.5,0.75,0.5,0.25,0.75,0.55,0.18708286933869706,1116,0.375,0.375,0.6875,0.4375,0.4375,0.4625,0.1159202311936963
0,20,0.03603806495666504,0.008726716277329174,0.0005995750427246094,0.0004895510265804805,elasticnet,log,0.56,0.63,0.0002,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.56, 'epsilon': 0.63, 'alpha': 0.0002}",0.75,0.75,0.75,0.75,0.75,0.75,0.0,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03604998588562012,0.005756869442075742,0.00020051002502441406,0.0004010200500488281,l2,log,0.7,0.61,0.0002,"{'penalty': 'l2', 'loss': 'log', 'l1_ratio': 0.7, 'epsilon': 0.61, 'alpha': 0.0002}",0.5,0.75,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.04226808547973633,0.018480434501398125,0.00020012855529785156,0.0004002571105957031,l2,epsilon_insensitive,0.6,0.9,0.0006,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.6, 'epsilon': 0.9, 'alpha': 0.0006}",0.25,0.0,0.25,0.25,0.25,0.2,0.10000000000000002,1864,0.625,0.625,0.375,0.3125,0.5,0.4875,0.12747548783981963
0,20,0.03845944404602051,0.005357213585826828,0.0004009246826171875,0.0004910306572240135,l1,squared_hinge,0.31,0.61,0.0001,"{'penalty': 'l1', 'loss': 'squared_hinge', 'l1_ratio': 0.31, 'epsilon': 0.61, 'alpha': 0.0001}",0.75,0.5,0.75,0.75,0.5,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03565540313720703,0.005086677174644396,0.0004001617431640625,0.0004900966225881793,l2,perceptron,0.31,0.88,0.0001,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.31, 'epsilon': 0.88, 'alpha': 0.0001}",0.75,0.5,0.75,0.5,0.75,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03305549621582031,0.007205533595242627,0.00040106773376464845,0.000491205794661681,l2,huber,0.36,0.11,0.0002,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 0.36, 'epsilon': 0.11, 'alpha': 0.0002}",0.25,1.0,0.25,0.75,0.75,0.6,0.30000000000000004,772,0.625,0.375,0.375,0.6875,0.375,0.4875,0.13919410907075055
0,20,0.07750520706176758,0.024937351412731918,0.00040044784545898435,0.0004904472794749152,l2,epsilon_insensitive,0.56,0.63,0.0008,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.56, 'epsilon': 0.63, 'alpha': 0.0008}",0.75,1.0,0.25,0.75,0.75,0.7,0.2449489742783178,127,0.375,0.375,0.375,0.6875,0.5,0.4625,0.1224744871391589
0,20,0.0378572940826416,0.007993408351812564,0.0,0.0,l2,huber,0.59,0.45,0.0002,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 0.59, 'epsilon': 0.45, 'alpha': 0.0002}",0.25,1.0,0.75,0.75,0.25,0.6,0.30000000000000004,772,0.625,0.375,0.625,0.6875,0.5,0.5625,0.11180339887498948
0,20,0.039057350158691405,0.00714397930204415,0.00020084381103515624,0.0004016876220703125,elasticnet,log,0.83,0.61,0.0003,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.83, 'epsilon': 0.61, 'alpha': 0.0003}",0.25,0.5,0.75,0.75,0.5,0.55,0.18708286933869706,1116,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.029838037490844727,0.0019494259591421009,0.0006001472473144531,0.000490018740031461,l1,squared_epsilon_insensitive,0.63,0.12,0.0001,"{'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.63, 'epsilon': 0.12, 'alpha': 0.0001}",0.25,0.5,0.25,0.75,0.75,0.5,0.22360679774997896,1342,0.6875,0.5,0.5625,0.625,0.625,0.6,0.0637377439199098
0,20,0.03325023651123047,0.005476272488762543,0.0004002094268798828,0.0004901561188234739,elasticnet,hinge,0.56,0.88,0.0006,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.56, 'epsilon': 0.88, 'alpha': 0.0006}",0.75,0.0,0.75,0.75,0.0,0.45,0.36742346141747667,1571,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.04006552696228027,0.007475831431352851,0.0006012439727783204,0.0004909160333672437,l1,modified_huber,0.95,0.9,0.0001,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.95, 'epsilon': 0.9, 'alpha': 0.0001}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.036060762405395505,0.007030722464875452,0.0004005908966064453,0.0004906219300017949,l2,hinge,0.2,0.13,0.0004,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.2, 'epsilon': 0.13, 'alpha': 0.0004}",0.25,0.5,0.5,0.75,0.25,0.45,0.18708286933869708,1571,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.050091552734375,0.01518294775934455,0.00019974708557128905,0.0003994941711425781,elasticnet,epsilon_insensitive,0.95,0.03,0.0006,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.95, 'epsilon': 0.03, 'alpha': 0.0006}",0.25,1.0,0.25,0.25,0.75,0.5,0.31622776601683794,1342,0.375,0.375,0.375,0.4375,0.6875,0.45,0.12119199643540823
0,20,0.04612112045288086,0.024932690775361924,0.0004004955291748047,0.0004905055464914525,l2,epsilon_insensitive,0.95,0.62,0.0002,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.95, 'epsilon': 0.62, 'alpha': 0.0002}",0.75,0.0,0.25,0.75,0.75,0.5,0.31622776601683794,1342,0.375,0.625,0.375,0.6875,0.5,0.5125,0.12747548783981963
0,20,0.03285880088806152,0.005650725999541488,0.0005993843078613281,0.0004893953077206996,l2,perceptron,0.2,0.54,0.0006,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.2, 'epsilon': 0.54, 'alpha': 0.0006}",0.75,0.5,0.75,0.75,0.0,0.55,0.291547594742265,1116,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.02405209541320801,0.006605467280186109,0.0006014347076416015,0.0004910712422237245,l2,squared_epsilon_insensitive,0.52,0.63,0.0002,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.52, 'epsilon': 0.63, 'alpha': 0.0002}",0.5,0.5,0.25,0.75,0.25,0.45,0.18708286933869708,1571,0.4375,0.4375,0.6875,0.5,0.625,0.5375,0.1015504800579495
0,20,0.03987641334533691,0.007270511608629868,0.00039997100830078123,0.0004898630213191277,l2,modified_huber,0.31,0.03,0.0001,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.31, 'epsilon': 0.03, 'alpha': 0.0001}",0.5,0.5,0.5,0.75,0.75,0.6,0.1224744871391589,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.039864206314086915,0.007694038936012059,0.0,0.0,elasticnet,hinge,0.95,0.62,0.0002,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.95, 'epsilon': 0.62, 'alpha': 0.0002}",0.5,0.25,0.75,0.75,0.75,0.6,0.2,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03774790763854981,0.007672500801200221,0.0005079269409179688,0.00044771171441919584,elasticnet,epsilon_insensitive,0.31,0.11,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.31, 'epsilon': 0.11, 'alpha': 0.0003}",0.5,0.0,0.25,0.25,0.5,0.3,0.18708286933869708,1825,0.625,0.75,0.5625,0.5,0.5,0.5875,0.09354143466934853
0,20,0.030564403533935545,0.001343760924864832,0.0004001140594482422,0.0004900376480808074,l2,log,0.79,0.45,0.0003,"{'penalty': 'l2', 'loss': 'log', 'l1_ratio': 0.79, 'epsilon': 0.45, 'alpha': 0.0003}",0.75,0.75,0.5,0.75,0.5,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0365501880645752,0.015464829596898664,0.0002002716064453125,0.000400543212890625,l1,huber,0.95,0.68,0.0001,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.95, 'epsilon': 0.68, 'alpha': 0.0001}",0.5,0.5,0.75,0.25,0.75,0.55,0.18708286933869706,1116,0.625,0.5625,0.5625,0.3125,0.5625,0.525,0.10897247358851683
0,20,0.03344936370849609,0.01771621047362007,0.00019993782043457032,0.00039987564086914064,l1,epsilon_insensitive,0.6,0.56,0.0003,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.6, 'epsilon': 0.56, 'alpha': 0.0003}",0.75,0.0,0.75,0.75,0.75,0.6,0.30000000000000004,772,0.375,0.375,0.625,0.4375,0.625,0.4875,0.11456439237389601
0,20,0.033458805084228514,0.00743575628271508,0.00040063858032226565,0.0004906801392082534,elasticnet,perceptron,0.29,0.85,0.0003,"{'penalty': 'elasticnet', 'loss': 'perceptron', 'l1_ratio': 0.29, 'epsilon': 0.85, 'alpha': 0.0003}",0.75,0.25,0.75,0.75,0.75,0.65,0.20000000000000004,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.029836225509643554,0.0015972346913075992,0.0008013248443603516,0.00040066302868934224,l1,squared_epsilon_insensitive,0.63,0.88,0.0006,"{'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.63, 'epsilon': 0.88, 'alpha': 0.0006}",0.75,0.75,0.25,0.25,0.25,0.45,0.24494897427831783,1571,0.375,0.4375,0.625,0.5,0.375,0.4625,0.09354143466934853
0,20,0.03744688034057617,0.011592047422214934,0.00019969940185546876,0.0003993988037109375,l1,modified_huber,0.2,0.45,0.0003,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.2, 'epsilon': 0.45, 'alpha': 0.0003}",0.75,0.0,0.75,0.75,0.75,0.6,0.30000000000000004,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03344411849975586,0.006583158607339914,0.0,0.0,l1,squared_epsilon_insensitive,0.69,0.52,0.0008,"{'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.69, 'epsilon': 0.52, 'alpha': 0.0008}",0.5,0.0,0.25,0.5,0.75,0.4,0.25495097567963926,1687,0.4375,0.625,0.5,0.1875,0.4375,0.4375,0.14252192813739226
0,20,0.0428581714630127,0.0052342684276728765,0.00019969940185546876,0.0003993988037109375,elasticnet,squared_hinge,0.79,0.61,0.0008,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.79, 'epsilon': 0.61, 'alpha': 0.0008}",0.5,0.25,0.75,0.75,0.25,0.5,0.22360679774997896,1342,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03245158195495605,0.007351775352710559,0.00040078163146972656,0.0004908583107192556,l1,modified_huber,0.79,0.61,0.0003,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.79, 'epsilon': 0.61, 'alpha': 0.0003}",0.5,0.75,0.75,0.75,0.5,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.02564387321472168,0.0054811880935255065,0.0007998943328857422,0.0003999489679025935,l2,squared_loss,0.86,0.11,0.0003,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.86, 'epsilon': 0.11, 'alpha': 0.0003}",0.25,0.25,0.5,0.25,1.0,0.45,0.29154759474226505,1571,0.4375,0.5,0.375,0.3125,0.375,0.4,0.0637377439199098
0,20,0.04606008529663086,0.014556045978681088,0.00020031929016113282,0.00040063858032226565,l1,huber,0.86,0.63,0.0001,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.86, 'epsilon': 0.63, 'alpha': 0.0001}",0.5,0.75,0.75,0.75,0.75,0.7,0.09999999999999999,127,0.5625,0.5,0.625,0.6875,0.5625,0.5875,0.0637377439199098
0,20,0.03204951286315918,0.007156752174224914,0.0007991790771484375,0.00039958979463227654,elasticnet,log,0.69,0.13,0.0002,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.69, 'epsilon': 0.13, 'alpha': 0.0002}",0.5,0.5,0.75,0.75,0.75,0.65,0.1224744871391589,423,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.04285974502563476,0.0050827411152095485,0.0004002094268798828,0.0004901544952403919,l1,squared_hinge,0.94,0.78,0.0002,"{'penalty': 'l1', 'loss': 'squared_hinge', 'l1_ratio': 0.94, 'epsilon': 0.78, 'alpha': 0.0002}",0.5,0.0,0.75,0.75,0.75,0.55,0.291547594742265,1116,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.040042972564697264,0.006620031941094779,0.00020036697387695312,0.00040073394775390624,elasticnet,epsilon_insensitive,0.93,0.56,0.0001,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.93, 'epsilon': 0.56, 'alpha': 0.0001}",0.75,0.0,0.5,0.25,0.25,0.35,0.25495097567963926,1779,0.375,0.5625,0.5625,0.625,0.75,0.575,0.12119199643540822
0,20,0.03745503425598144,0.007449730417802002,0.00040073394775390624,0.0004907969399589975,l1,log,0.34,0.01,0.0003,"{'penalty': 'l1', 'loss': 'log', 'l1_ratio': 0.34, 'epsilon': 0.01, 'alpha': 0.0003}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.02984485626220703,0.00172169845982221,0.0006000995635986328,0.0004899795435253304,l1,squared_loss,0.79,0.11,0.0008,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.79, 'epsilon': 0.11, 'alpha': 0.0008}",0.25,0.0,0.5,0.0,0.25,0.2,0.18708286933869708,1864,0.5625,0.5,0.3125,0.5625,0.3125,0.45,0.11456439237389598
0,20,0.03424439430236816,0.005564698632796075,0.0006008148193359375,0.0004905633384575197,l2,modified_huber,0.99,0.63,0.0001,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.99, 'epsilon': 0.63, 'alpha': 0.0001}",0.75,0.5,0.75,0.75,0.25,0.6,0.2,772,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03024449348449707,0.0011512220525375185,0.0005999088287353515,0.0004898236081063675,l1,perceptron,0.2,0.85,0.0006,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.2, 'epsilon': 0.85, 'alpha': 0.0006}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.06467647552490234,0.005898621331838908,0.00020022392272949218,0.0004004478454589843,elasticnet,epsilon_insensitive,0.69,0.88,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.69, 'epsilon': 0.88, 'alpha': 0.0003}",0.75,0.0,0.5,0.75,0.75,0.55,0.291547594742265,1116,0.5625,0.75,0.5625,0.75,0.3125,0.5875,0.16105123408406408
0,20,0.03264455795288086,0.005930335329913112,0.00019998550415039061,0.00039997100830078123,l1,perceptron,0.29,0.13,0.0003,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.29, 'epsilon': 0.13, 'alpha': 0.0003}",0.75,0.5,0.75,0.75,0.75,0.7,0.09999999999999999,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.03024430274963379,0.001174921188248401,0.0008000373840332031,0.00040002112195182616,l2,squared_loss,0.29,0.58,0.0001,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.29, 'epsilon': 0.58, 'alpha': 0.0001}",0.25,0.75,0.25,0.75,0.5,0.5,0.22360679774997896,1342,0.4375,0.5,0.5,0.75,0.6875,0.575,0.12119199643540823
0,20,0.032646560668945314,0.007236092212772529,0.0004002094268798828,0.0004901544488522248,l2,squared_loss,0.99,0.13,0.0003,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.99, 'epsilon': 0.13, 'alpha': 0.0003}",0.5,0.0,0.5,0.25,0.5,0.35,0.2,1779,0.375,0.625,0.4375,0.25,0.25,0.3875,0.13919410907075055
0,20,0.03663711547851563,0.007084330925967492,0.00020008087158203126,0.0004001617431640626,l2,hinge,0.84,0.78,0.0005,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.84, 'epsilon': 0.78, 'alpha': 0.0005}",0.75,0.0,0.75,0.75,0.25,0.5,0.31622776601683794,1342,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.030637741088867188,0.0013657099116567667,0.00040135383605957033,0.0004915567519472873,l2,squared_loss,0.34,0.78,0.0001,"{'penalty': 'l2', 'loss': 'squared_loss', 'l1_ratio': 0.34, 'epsilon': 0.78, 'alpha': 0.0001}",0.5,0.25,0.75,0.25,0.5,0.45,0.18708286933869708,1571,0.625,0.6875,0.625,0.4375,0.5,0.575,0.09185586535436918
0,20,0.033041524887084964,0.0036485161815883087,0.00039992332458496096,0.0004898061354944963,l2,squared_epsilon_insensitive,0.96,0.43,0.0001,"{'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'l1_ratio': 0.96, 'epsilon': 0.43, 'alpha': 0.0001}",0.75,0.5,0.5,0.75,0.75,0.65,0.1224744871391589,423,0.375,0.5,0.5625,0.5,0.5,0.4875,0.06123724356957945
